queue_id,canonical_name,main_category,subcategory,research_section,district,address,latitude,longitude,notes,primary_source,source_url,coordinate_status,verification_status,priority,data_collected_at
RQ-3bbd23c350e0,ЧайКоф (ChayKof),F&B,chain,Кафе и кофейни (cafes) (20 объектов найдено),"Mirabad, Yakkasaray areas",,,,"4 branches (Saida Baraka 16B, Kari Niyazi 61, Shota Rustaveli 22, Buyuk Ipak Yuli 24); breakfasts, tea and coffee menu.",myday.uz,https://myday.uz/eda/restorani-i-kafe/noviy-filial-seti-kofeen-chaykof-na-c,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-8771491b95ba,Tim's Coffee & Roastery,F&B,chain / coffee roastery,Кафе и кофейни (cafes) (20 объектов найдено),"Mirabad, Yakkasaray, Mirzo-Ulugbek",,,,"3+ branches; roasts its own beans, offers pour-over, chemex, French press, siphon and batch brew.",2GIS,https://2gis.uz/tashkent/firm/70000001036722997,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-599a188dfb47,Beanberry,F&B,coffee shop / boutique,Кафе и кофейни (cafes) (20 объектов найдено),Mirzo-Ulugbek district (Makhatmy Gandi St. 14),,,,"Coffee boutique with beans/accessories on ground floor; hot and iced coffee, tea.",2GIS,https://2gis.uz/tashkent/firm/70000001046538505,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-6b914cb75309,Paul,F&B,"chain (international French bakery-café, est. 1889)",Кафе и кофейни (cafes) (20 объектов найдено),"Yunusabad district (Amira Temura Ave. 60, main branch)",,,,International French bakery-café brand; 3 branches in Tashkent.,2GIS,https://2gis.uz/tashkent/firm/70000001038176252,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-93151bc3619a,B&B Coffee House (Beans & Brews),F&B,chain,Кафе и кофейни (cafes) (20 объектов найдено),"Yakkasaray, Mirzo-Ulugbek, Mirabad",,,,"8 branches citywide; often cited as one of the best coffee houses in Tashkent; alt-milk drinks, breakfasts.",2GIS,https://2gis.uz/tashkent/branches/70000001036591390,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-568e111c60f3,Columbina Coffee Boutique,F&B,independent boutique café,Кафе и кофейни (cafes) (20 объектов найдено),Mirabad district (Mirabad St. 27/6),,,,Offers 100+ Colombian coffee blends and a wide tea selection.,TripAdvisor,https://www.tripadvisor.com/Restaurant_Review-g293968-d15710581-Reviews-Columbina_Coffee_Boutique-Tashkent_Tashkent_Province.html,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-35f44d79884f,Breadly,F&B,chain (bakery-café),Кафе и кофейни (cafes) (20 объектов найдено),"Mirzo-Ulugbek, Yakkasaray",,,,5-6 branches; first café in Tashkent to sell freshly baked bread/croissants; large breakfast menu.,2GIS,https://2gis.uz/tashkent/firm/70000001039979374,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-ae011afe2316,Rodena Coffee & Bakery,F&B,chain (coffee & bakery),Кафе и кофейни (cafes) (20 объектов найдено),Yashnobad district (Aviasozlar St. 65),,,,"5 branches; rated 4.7/5, 2GIS-listed ""Лучшая кофейня 2025""; large menu incl. sushi/pizza/desserts.",TripAdvisor,https://www.tripadvisor.com/Restaurant_Review-g293968-d19098534-Reviews-Rodena_Coffee_Bakery-Tashkent_Tashkent_Province.html,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-5f56bd80d911,Qahva,F&B,chain (24/7 coffee point),Кафе и кофейни (cafes) (20 объектов найдено),city center (Taras Shevchenko St. 36a),,,,"~5 branches; 2GIS-listed ""Лучшая кофейня 2026""; positions itself as coffee available round the clock.",2GIS,https://2gis.uz/tashkent/search/Qahva%2C%20%D1%82%D0%BE%D1%87%D0%BA%D0%B0%20%D0%BA%D0%BE%D1%84%D0%B5,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-a49b700a449e,Pie Republic,F&B,independent café/patisserie,Кафе и кофейни (cafes) (20 объектов найдено),Mirzo-Ulugbek district,,,,"Known for sweet/savory pies (le Medovic), vegan coffee options, breakfast quiches.",TripAdvisor,https://www.tripadvisor.com/Restaurant_Review-g293968-d10643480-Reviews-Pie_Republic-Tashkent_Tashkent_Province.html,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-4cd03c9208ff,Socials Cafe (Shevchenko),F&B,independent café,Кафе и кофейни (cafes) (20 объектов найдено),Mirabad district (Taras Shevchenko St. 36A/38),,,,Trendy all-day café on Tashkent's fashionable Taras Shevchenko street; breakfasts and desserts.,tastingtashkent.wixsite.com,https://tastingtashkent.wixsite.com/mysite/post/socials-cafe,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-05076ba1c77d,Coffeelab,F&B,specialty coffee lab / brew bar,Кафе и кофейни (cafes) (20 объектов найдено),city center + Chilanzar district (2 locations),,,,"Uses beans from top foreign roasters (US, Thailand); espresso classics plus alternative brew methods, rare cold-brew towers.",Yandex Maps,https://openkitchen.eda.yandex/article/places/guides/espresso-tur-8-kofeen-v-tashkente,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
